,Delta,Theta,Alpha,Beta,Gamma
108,156.98216308693924,172.79903081125568,169.97105120379874,103.40215511563046,76.79517794764102
109,244.3814836283473,220.93082375020987,171.14287371867155,92.44041197298706,91.48503949428382
110,1223.1093953091802,628.9716863249133,232.18428688255858,136.84388506035015,106.86200648785189
111,323.137430790254,281.1215556217842,264.009473851246,125.91998218789936,81.04386369153386
112,269.00269129572234,185.97894343574467,138.78772694027452,125.835516645383,76.220009570536
113,137.61752247900458,152.62077246176165,155.76541428735044,126.73987266430193,94.43380967280699
114,397.6332037825891,222.20320539423355,212.2022871985617,122.28541111712566,70.47252193636689
115,241.9058510872003,183.8184286568174,142.32726912100748,110.97302936864537,55.10428287544188
116,309.99662400449796,269.5379068404842,146.0422206177445,100.07925659637554,92.52524439826445
117,137.928247420232,201.46409662772612,174.60239967337185,117.93461152012162,74.61331412190724
118,214.95913178266716,212.7739620911247,152.51784205701875,124.9206280563676,68.15676972505668
119,322.77634776935645,260.27464804030535,229.1696860749456,129.56239204481145,97.35573686431374
120,176.19568740222388,158.55343417637397,204.26263640765808,87.06248616717372,108.87724174642875
121,259.17185555956615,212.62225098127956,82.84188830902659,131.5007401492046,81.1607769642453
122,131.0089031994307,139.99128091838693,193.35511962906725,139.70984045854723,64.25230449962129
123,183.0385088083305,171.72060618661504,185.0757668832216,109.465646564374,67.68912111777001
124,291.3997317474601,169.34699565868542,116.60109051978023,124.73809469294201,82.54197158927781
125,316.2592330157307,168.44919868599112,158.43209286520596,103.10272084366757,100.43535977343022
126,269.1926631433063,223.62486416932725,187.7181740349876,131.2925129912143,89.50817834636726
127,277.6952480283177,278.10654675024455,146.04977627253854,96.73352597151838,92.88678588191675
128,308.0387920616996,149.00222618628035,173.6918634964209,128.52944908270953,71.75038853446064
129,1574.47208929035,915.3932663470778,278.0914034228323,126.82555476203089,88.30114904046532
130,283.1560233575661,150.93321666450385,130.6448353786367,85.91455272566058,95.00498656492536
131,315.68328450583,204.9036545884616,113.4144300000853,105.27748406030246,75.63552641907823
132,344.6414495344242,157.52153474157524,147.69304632411615,124.66490092641415,82.1822662727449
133,294.80654975233676,178.6281660112764,133.26068213250804,107.57660317551696,78.84528116424312
134,211.58425328402964,189.91663934303216,115.14608407539814,101.74151028435749,73.62053449373232
135,733.9607892304941,551.1508109032264,270.54202160969874,123.28345457964573,94.31289604782256
136,274.01517984110245,167.98885469802286,118.05322652728891,117.13704123777377,74.44261143354069
137,142.36794278572245,208.20345315049775,140.0402425032279,135.7243731478882,87.30098198425719
138,324.5375347040413,198.47607859216222,156.91186918519128,173.92638019900483,192.32838245723
139,376.97531449298776,161.7535096408683,181.91517966421205,118.92348067613935,93.72551363076619
140,93.14336051758542,219.99124477577735,121.05837174957101,91.77865918751527,73.67720109533315
141,185.14752414295862,104.15936432418835,130.54960126108654,110.72369569638154,61.129901026619414
142,260.6702570332071,181.77717400493756,106.232072235598,96.40485802413427,59.90270938695738
143,215.82996288573702,205.90590517561722,129.397593409812,121.576542215287,87.44116636449657
144,261.9558519644992,169.8193551792095,248.2973556929327,150.49026956564057,75.12280494575008
145,617.0663323086318,273.31204385810196,156.54232344146266,148.91928796508427,91.55540630239727
146,473.02216510319903,350.0194728882831,293.04782081680787,116.64821852782062,97.4376821959326
147,304.66167683201536,134.70158748470766,203.49209253842312,123.37813726408247,105.50040434024083
148,784.0931336354485,358.48810356927424,271.1125330283886,130.34446357371058,80.59423857593372
149,846.515062713279,408.33495055102514,186.66085134512906,105.72666017756974,80.98296091797778
150,294.8659547929771,290.11504959271775,131.9602382487766,124.34105275465978,95.25895387070605
151,301.9555137980125,117.20292567135346,85.83887063491406,104.41664096921836,94.34098896414612
152,222.9028960724719,191.4459605010604,186.6404559849476,69.04450399332246,80.43691901135507
153,271.315454358087,173.9993263456995,144.66492734331524,83.89473522867867,91.4656286830894
154,1152.7314660994382,726.1314585123389,243.02379504328763,153.07795950780874,81.47760567140651
155,183.76048349450693,79.75728032114633,101.29525519998167,129.73270191126926,64.61964504297623
156,224.80037530305353,216.75594951514296,257.78802193046033,105.6405200535608,91.76708740576066
157,250.04175832009295,197.04274294018643,177.38744303172638,137.42720623447883,71.68215599757673
158,334.03105869965725,328.6811030090083,162.5102610635227,111.4356430260664,87.44811403267138
159,349.439965621135,159.29373793628997,101.18220745430297,133.16022207467256,85.43134374397548
160,311.8798393331407,180.63663683375768,140.79048853213965,130.34249147588292,65.15468141632175
161,220.8035621918467,255.36964963385418,147.1915286766019,113.22807794170802,90.85269994172538
162,219.37420339670396,157.05366615584347,177.2739595309055,121.60220845002397,81.4470684549187
163,407.5451302356827,276.91791043978435,220.88403113987064,133.62261210583713,94.72041440405953
164,208.20904117081022,203.7137791528111,136.34922969425722,102.20903726216605,86.77670403996962
165,182.06792635999818,171.06540902080556,56.60378977945879,123.08513779394855,55.81825226516684
166,238.46994685373605,294.1623180841605,181.81532162648728,127.52287137176666,106.70307857919542
167,339.3819528596449,234.51744085349773,232.00446733918565,114.8085834369521,92.15219968464649
168,245.8714904047407,252.933634127304,123.39796461008498,117.7751006090117,86.98160989753626
169,476.3885385354439,291.65866117661795,89.32111782289766,104.16312924430683,70.57242279804787
170,270.64631229517113,247.47389880925894,132.98205129769843,130.32860974657092,98.86122690553185
171,222.90204853882784,232.9378485159792,176.86927708570425,117.72582629020626,91.95593967809566
172,2889.170228611224,1491.0338679098236,342.6464553960033,125.89662051513994,93.79584198305088
173,257.0804516922425,158.61484534137912,159.82262231936585,103.9798979041131,104.17301754456084
174,186.2320506662361,183.3988528017321,111.19074282028711,123.98733384927465,93.49073305725608
175,267.6872916962384,107.95865547667975,133.9776037133992,91.02568175340123,85.67017176318384
176,490.57448137506566,213.71381588792195,131.96521043640138,105.05059631571434,92.66468243046918
177,237.60897693324915,219.34649314529844,182.17812495428637,119.69663147129249,75.67688884561184
178,358.2582409410359,288.62886051020905,219.75170059605497,107.85099809677956,69.61032503365442
179,336.14412206720067,187.99801234192782,73.28619740806216,140.67848812791135,84.1381168659139
180,167.99310474023065,165.93405699655136,123.96739612651001,102.13795263768004,74.71353193337455
